date,datetime,cash_type,card,money,coffee_name
2024-10-31,2024-10-31 08:38:53.898,card,ANON-0000-0000-0683,34.22,Caramel Dream
2023-10-31,2023-10-31 09:18:19.100,card,ANON-0000-0000-0276,30.39,Special Brew 6
2025-10-31,2025-10-31 15:59:26.688,card,ANON-0000-0000-0843,38.03,Caramel Dream
2023-10-31,2023-10-31 16:00:30.983,card,ANON-0000-0000-0844,29.86,Special Brew 10
2025-11-01,2025-11-01 08:24:03.401,card,ANON-0000-0000-0842,34.27,Special Brew 5
2024-11-01,2024-11-01 08:30:57.642,card,ANON-0000-0000-0304,25.55,Midnight Roast
2025-11-01,2025-11-01 10:54:50.375,card,ANON-0000-0000-0612,33.68,Caramel Dream
2024-11-01,2024-11-01 12:41:26.535,card,ANON-0000-0000-0012,34.29,Special Brew 4
2024-11-01,2024-11-01 12:42:18.438,card,ANON-0000-0000-0012,33.9,Special Brew 10
2023-11-01,2023-11-01 15:55:42.424,card,ANON-0000-0000-0845,24.64,Special Brew 10
2025-11-01,2025-11-01 22:41:55.896,card,ANON-0000-0000-0695,30.72,Special Brew 2
2024-11-02,2024-11-02 08:19:44.324,card,ANON-0000-0000-0141,28.46,Special Brew 10
2023-11-02,2023-11-02 10:25:45.967,card,ANON-0000-0000-0828,38.12,Special Brew 10
2023-11-02,2023-11-02 10:33:09.562,card,ANON-0000-0000-0097,32.69,Special Brew 4
2025-11-02,2025-11-02 14:54:14.648,card,ANON-0000-0000-0846,29.35,Special Brew 6
2023-11-02,2023-11-02 16:24:15.855,card,ANON-0000-0000-0507,38.53,Choco Bliss
2024-11-02,2024-11-02 16:25:57.012,card,ANON-0000-0000-0507,33.19,Caramel Dream
2024-11-02,2024-11-02 16:37:05.005,card,ANON-0000-0000-0847,37.67,Caramel Dream
2025-11-02,2025-11-02 18:18:27.180,card,ANON-0000-0000-0620,28.64,Special Brew 1
2025-11-02,2025-11-02 18:58:23.522,card,ANON-0000-0000-0848,23.41,Midnight Roast
2024-11-03,2024-11-03 08:23:00.362,card,ANON-0000-0000-0141,26.92,Special Brew 9
2025-11-03,2025-11-03 09:47:06.025,card,ANON-0000-0000-0040,29.82,Special Brew 10
2023-11-03,2023-11-03 09:48:12.017,card,ANON-0000-0000-0040,31.12,Special Brew 7
2023-11-03,2023-11-03 13:13:51.404,card,ANON-0000-0000-0849,37.76,Caramel Dream
2023-11-03,2023-11-03 13:14:56.673,card,ANON-0000-0000-0849,30.48,Special Brew 1
2023-11-03,2023-11-03 13:18:24.742,card,ANON-0000-0000-0228,37.55,Special Brew 6
2024-11-03,2024-11-03 13:44:18.516,card,ANON-0000-0000-0850,24.22,Midnight Roast
2024-11-03,2024-11-03 13:59:01.077,card,ANON-0000-0000-0851,28.52,Special Brew 2
2024-11-03,2024-11-03 16:15:17.705,card,ANON-0000-0000-0622,33.64,Choco Bliss
2023-11-03,2023-11-03 16:16:43.547,card,ANON-0000-0000-0622,33.12,Choco Bliss
2023-11-03,2023-11-03 16:20:37.116,card,ANON-0000-0000-0852,26.07,Midnight Roast
2023-11-03,2023-11-03 16:21:46.055,card,ANON-0000-0000-0852,28.09,Midnight Roast
2024-11-03,2024-11-03 20:26:14.631,card,ANON-0000-0000-0225,36.03,Special Brew 10
2025-11-04,2025-11-04 07:43:36.879,card,ANON-0000-0000-0696,34.14,Caramel Dream
2025-11-04,2025-11-04 08:37:33.340,card,ANON-0000-0000-0276,35.43,Caramel Dream
2023-11-04,2023-11-04 08:38:58.864,card,ANON-0000-0000-0276,30.4,Special Brew 1
2023-11-04,2023-11-04 12:33:35.786,card,ANON-0000-0000-0853,24.29,Midnight Roast
2025-11-04,2025-11-04 12:35:06.061,card,ANON-0000-0000-0854,30.95,Special Brew 4
2023-11-04,2023-11-04 14:44:38.053,card,ANON-0000-0000-0012,37.68,Special Brew 2
2023-11-04,2023-11-04 14:45:20.025,card,ANON-0000-0000-0012,34.67,Special Brew 3
2023-11-05,2023-11-05 07:49:31.614,card,ANON-0000-0000-0696,35.73,Special Brew 6
2025-11-05,2025-11-05 09:05:41.810,card,ANON-0000-0000-0276,30.38,Special Brew 8
2023-11-05,2023-11-05 09:12:12.324,card,ANON-0000-0000-0731,34.19,Velvet Cloud
2025-11-05,2025-11-05 09:13:40.356,card,ANON-0000-0000-0731,32.85,Special Brew 8
2025-11-05,2025-11-05 10:41:44.251,card,ANON-0000-0000-0012,33.48,Special Brew 10
2024-11-05,2024-11-05 11:47:29.859,card,ANON-0000-0000-0855,36.05,Special Brew 6
2025-11-05,2025-11-05 11:48:22.484,card,ANON-0000-0000-0856,37.9,Caramel Dream
2025-11-05,2025-11-05 14:36:37.856,card,ANON-0000-0000-0857,34.6,Caramel Dream
2025-11-05,2025-11-05 14:41:48.048,card,ANON-0000-0000-0858,34.04,Caramel Dream
2023-11-05,2023-11-05 18:52:56.274,card,ANON-0000-0000-0455,34.32,Velvet Cloud
2023-11-05,2023-11-05 18:54:10.727,card,ANON-0000-0000-0455,34.27,Velvet Cloud
2023-11-05,2023-11-05 18:55:18.626,card,ANON-0000-0000-0455,34.38,Velvet Cloud
2025-11-05,2025-11-05 21:40:44.746,card,ANON-0000-0000-0859,35.27,Special Brew 3
2025-11-05,2025-11-05 21:42:02.751,card,ANON-0000-0000-0859,35.21,Special Brew 10
2023-11-05,2023-11-05 21:54:19.647,card,ANON-0000-0000-0722,36.89,Choco Bliss
2025-11-05,2025-11-05 22:05:50.601,card,ANON-0000-0000-0637,34.55,Choco Bliss
2025-11-05,2025-11-05 22:06:38.973,card,ANON-0000-0000-0637,28.13,Special Brew 10
2025-11-06,2025-11-06 08:11:25.120,card,ANON-0000-0000-0570,37.26,Caramel Dream
2024-11-06,2024-11-06 11:45:31.173,card,ANON-0000-0000-0860,23.95,Urban Kick
2024-11-06,2024-11-06 13:15:32.862,card,ANON-0000-0000-0742,25.34,Midnight Roast
2023-11-06,2023-11-06 15:44:16.495,card,ANON-0000-0000-0622,36.44,Velvet Cloud
2025-11-06,2025-11-06 16:00:43.813,card,ANON-0000-0000-0861,35.09,Caramel Dream
2024-11-06,2024-11-06 16:02:05.113,card,ANON-0000-0000-0862,35.73,Velvet Cloud
2025-11-06,2025-11-06 18:40:42.855,card,ANON-0000-0000-0863,37.92,Choco Bliss
2023-11-06,2023-11-06 18:41:30.653,card,ANON-0000-0000-0863,36.89,Choco Bliss
2024-11-07,2024-11-07 12:17:15.993,card,ANON-0000-0000-0864,37.7,Caramel Dream
2023-11-07,2023-11-07 15:50:10.558,card,ANON-0000-0000-0865,28.96,Midnight Roast
2024-11-07,2024-11-07 16:39:39.407,card,ANON-0000-0000-0866,25.9,Midnight Roast
2023-11-07,2023-11-07 18:17:33.734,card,ANON-0000-0000-0828,38.44,Special Brew 7
2024-11-07,2024-11-07 19:20:14.752,card,ANON-0000-0000-0867,38.4,Choco Bliss
2025-11-07,2025-11-07 19:21:38.023,card,ANON-0000-0000-0867,37.54,Caramel Dream
2024-11-07,2024-11-07 20:02:30.672,card,ANON-0000-0000-0507,38.4,Caramel Dream
2024-11-08,2024-11-08 09:05:42.114,card,ANON-0000-0000-0276,31.45,Special Brew 1
2025-11-08,2025-11-08 09:47:30.900,card,ANON-0000-0000-0375,27.63,Midnight Roast
2024-11-08,2024-11-08 09:48:59.733,card,ANON-0000-0000-0375,27.56,Midnight Roast
2025-11-08,2025-11-08 11:47:11.390,card,ANON-0000-0000-0494,34.35,Velvet Cloud
2025-11-08,2025-11-08 13:25:13.447,card,ANON-0000-0000-0868,34.71,Caramel Dream
2024-11-08,2024-11-08 13:26:17.612,card,ANON-0000-0000-0868,34.04,Caramel Dream
2023-11-08,2023-11-08 16:33:02.884,card,ANON-0000-0000-0869,29.6,Special Brew 6
2025-11-08,2025-11-08 16:55:28.043,card,ANON-0000-0000-0870,32.16,Special Brew 9
2023-11-08,2023-11-08 20:13:32.167,card,ANON-0000-0000-0871,38.24,Choco Bliss
2024-11-08,2024-11-08 20:14:24.290,card,ANON-0000-0000-0872,36.29,Choco Bliss
2024-11-08,2024-11-08 20:15:20.000,card,ANON-0000-0000-0872,35.14,Choco Bliss
2024-11-08,2024-11-08 22:27:09.667,card,ANON-0000-0000-0690,33.28,Caramel Dream
2023-11-09,2023-11-09 10:08:18.836,card,ANON-0000-0000-0276,31.07,Special Brew 9
2023-11-09,2023-11-09 11:02:08.001,card,ANON-0000-0000-0141,26.69,Special Brew 3
2025-11-09,2025-11-09 11:03:00.584,card,ANON-0000-0000-0141,25.92,Special Brew 1
2025-11-09,2025-11-09 11:08:44.219,card,ANON-0000-0000-0873,38.28,Caramel Dream
2023-11-09,2023-11-09 13:50:14.679,card,ANON-0000-0000-0871,36.78,Choco Bliss
2023-11-09,2023-11-09 13:50:55.154,card,ANON-0000-0000-0871,33.06,Choco Bliss
2023-11-09,2023-11-09 14:21:51.604,card,ANON-0000-0000-0874,34.34,Choco Bliss
2025-11-09,2025-11-09 14:22:50.440,card,ANON-0000-0000-0874,33.93,Choco Bliss
2025-11-09,2025-11-09 14:37:33.151,card,ANON-0000-0000-0875,27.62,Midnight Roast
2023-11-09,2023-11-09 15:29:50.944,card,ANON-0000-0000-0276,29.19,Special Brew 1
2023-11-09,2023-11-09 16:15:47.842,card,ANON-0000-0000-0570,35.05,Caramel Dream
2023-11-09,2023-11-09 16:16:52.424,card,ANON-0000-0000-0570,34.34,Special Brew 3
2024-11-09,2024-11-09 20:42:04.523,card,ANON-0000-0000-0876,23.49,Midnight Roast
2025-11-09,2025-11-09 20:43:27.537,card,ANON-0000-0000-0876,37.06,Caramel Dream
2023-11-09,2023-11-09 22:13:27.653,card,ANON-0000-0000-0877,35.25,Special Brew 8
2023-11-09,2023-11-09 22:52:58.089,card,ANON-0000-0000-0878,27.63,Midnight Roast
2024-11-09,2024-11-09 22:54:19.107,card,ANON-0000-0000-0879,28.13,Midnight Roast
2025-11-10,2025-11-10 09:46:21.800,card,ANON-0000-0000-0880,26.57,Midnight Roast
2024-11-10,2024-11-10 17:52:47.887,card,ANON-0000-0000-0881,34.49,Special Brew 5
2024-11-10,2024-11-10 18:12:53.359,card,ANON-0000-0000-0882,33.0,Choco Bliss
2024-11-10,2024-11-10 18:14:03.644,card,ANON-0000-0000-0883,33.09,Choco Bliss
2023-11-10,2023-11-10 20:38:08.127,card,ANON-0000-0000-0884,38.13,Velvet Cloud
2023-11-10,2023-11-10 20:39:06.846,card,ANON-0000-0000-0884,38.57,Velvet Cloud
2024-11-11,2024-11-11 07:48:26.804,card,ANON-0000-0000-0696,34.87,Velvet Cloud
2023-11-11,2023-11-11 09:52:25.783,card,ANON-0000-0000-0276,33.08,Special Brew 4
2023-11-11,2023-11-11 10:19:09.500,card,ANON-0000-0000-0141,23.52,Special Brew 3
2025-11-11,2025-11-11 16:18:44.000,card,ANON-0000-0000-0206,38.45,Velvet Cloud
2025-11-11,2025-11-11 16:19:52.667,card,ANON-0000-0000-0206,35.67,Choco Bliss
2023-11-11,2023-11-11 17:33:32.053,card,ANON-0000-0000-0885,36.95,Velvet Cloud
2023-11-11,2023-11-11 19:00:46.910,card,ANON-0000-0000-0886,32.96,Caramel Dream
2024-11-11,2024-11-11 19:04:15.528,card,ANON-0000-0000-0887,36.14,Choco Bliss
2025-11-11,2025-11-11 21:08:31.681,card,ANON-0000-0000-0888,33.62,Caramel Dream
2023-11-11,2023-11-11 21:09:46.953,card,ANON-0000-0000-0888,33.66,Caramel Dream
2023-11-12,2023-11-12 10:03:08.572,card,ANON-0000-0000-0889,35.3,Caramel Dream
2023-11-12,2023-11-12 13:15:45.394,card,ANON-0000-0000-0890,33.83,Caramel Dream
2023-11-12,2023-11-12 14:39:14.888,card,ANON-0000-0000-0691,35.39,Caramel Dream
2025-11-12,2025-11-12 16:47:14.364,card,ANON-0000-0000-0891,33.95,Choco Bliss
2024-11-12,2024-11-12 16:48:04.898,card,ANON-0000-0000-0891,33.85,Choco Bliss
2025-11-12,2025-11-12 16:49:03.924,card,ANON-0000-0000-0891,38.72,Special Brew 2
2025-11-12,2025-11-12 18:45:14.343,card,ANON-0000-0000-0696,33.97,Velvet Cloud
2024-11-12,2024-11-12 20:07:57.816,card,ANON-0000-0000-0892,38.24,Caramel Dream
2024-11-12,2024-11-12 20:09:21.803,card,ANON-0000-0000-0893,34.12,Special Brew 8
2024-11-13,2024-11-13 08:09:10.852,card,ANON-0000-0000-0894,32.65,Special Brew 1
2025-11-13,2025-11-13 10:37:43.252,card,ANON-0000-0000-0892,34.0,Caramel Dream
2023-11-13,2023-11-13 13:19:54.570,card,ANON-0000-0000-0895,29.91,Special Brew 3
2023-11-13,2023-11-13 13:20:58.477,card,ANON-0000-0000-0895,32.39,Special Brew 1
2023-11-13,2023-11-13 14:17:30.240,card,ANON-0000-0000-0896,31.86,Special Brew 8
2025-11-13,2025-11-13 14:46:58.381,card,ANON-0000-0000-0892,38.52,Caramel Dream
2024-11-14,2024-11-14 09:36:27.778,card,ANON-0000-0000-0892,35.7,Caramel Dream
2023-11-14,2023-11-14 10:06:42.680,card,ANON-0000-0000-0897,26.14,Midnight Roast
2025-11-14,2025-11-14 12:48:50.479,card,ANON-0000-0000-0898,23.69,Urban Kick
2023-11-14,2023-11-14 15:03:45.413,card,ANON-0000-0000-0899,34.01,Velvet Cloud
2025-11-14,2025-11-14 15:04:56.749,card,ANON-0000-0000-0900,32.8,Caramel Dream
2024-11-14,2024-11-14 15:05:49.793,card,ANON-0000-0000-0900,36.45,Velvet Cloud
2023-11-14,2023-11-14 16:13:08.309,card,ANON-0000-0000-0819,28.55,Special Brew 5
2023-11-14,2023-11-14 16:14:21.556,card,ANON-0000-0000-0819,35.21,Velvet Cloud
2025-11-14,2025-11-14 19:43:26.494,card,ANON-0000-0000-0507,35.52,Choco Bliss
2023-11-14,2023-11-14 19:46:37.139,card,ANON-0000-0000-0507,37.53,Choco Bliss
2024-11-14,2024-11-14 20:31:30.027,card,ANON-0000-0000-0877,35.58,Special Brew 8
2024-11-14,2024-11-14 20:32:30.550,card,ANON-0000-0000-0877,36.63,Choco Bliss
2023-11-14,2023-11-14 21:24:31.586,card,ANON-0000-0000-0019,38.19,Caramel Dream
2023-11-14,2023-11-14 22:40:42.347,card,ANON-0000-0000-0901,35.33,Caramel Dream
2024-11-15,2024-11-15 08:45:51.139,card,ANON-0000-0000-0902,32.7,Special Brew 5
2023-11-15,2023-11-15 11:05:53.035,card,ANON-0000-0000-0769,30.66,Special Brew 10
2023-11-15,2023-11-15 12:09:00.460,card,ANON-0000-0000-0903,37.77,Special Brew 2
2024-11-15,2024-11-15 12:14:18.551,card,ANON-0000-0000-0904,34.67,Special Brew 7
2025-11-15,2025-11-15 13:57:33.894,card,ANON-0000-0000-0494,34.14,Caramel Dream
2024-11-15,2024-11-15 15:19:50.632,card,ANON-0000-0000-0905,28.33,Midnight Roast
2023-11-15,2023-11-15 17:35:41.053,card,ANON-0000-0000-0851,29.85,Special Brew 8
2024-11-15,2024-11-15 17:55:01.487,card,ANON-0000-0000-0906,36.72,Caramel Dream
2025-11-15,2025-11-15 18:12:44.931,card,ANON-0000-0000-0907,33.52,Choco Bliss
2025-11-15,2025-11-15 18:42:21.930,card,ANON-0000-0000-0287,33.22,Special Brew 6
2025-11-15,2025-11-15 18:43:21.160,card,ANON-0000-0000-0287,32.5,Special Brew 9
2024-11-16,2024-11-16 10:21:34.870,card,ANON-0000-0000-0141,23.11,Special Brew 4
2025-11-16,2025-11-16 10:45:51.380,card,ANON-0000-0000-0908,25.92,Special Brew 7
2025-11-16,2025-11-16 11:02:00.746,card,ANON-0000-0000-0909,36.04,Choco Bliss
2023-11-16,2023-11-16 11:03:06.575,card,ANON-0000-0000-0910,34.46,Caramel Dream
2023-11-16,2023-11-16 11:39:24.973,card,ANON-0000-0000-0302,27.71,Midnight Roast
2023-11-16,2023-11-16 12:30:14.984,card,ANON-0000-0000-0911,32.99,Velvet Cloud
2025-11-16,2025-11-16 12:31:50.556,card,ANON-0000-0000-0912,33.72,Special Brew 2
2024-11-16,2024-11-16 12:48:35.846,card,ANON-0000-0000-0913,35.97,Caramel Dream
2023-11-16,2023-11-16 12:49:35.127,card,ANON-0000-0000-0913,36.26,Caramel Dream
2025-11-16,2025-11-16 13:16:55.479,card,ANON-0000-0000-0819,28.92,Special Brew 8
2025-11-16,2025-11-16 13:18:00.476,card,ANON-0000-0000-0914,36.94,Caramel Dream
2024-11-16,2024-11-16 13:19:09.028,card,ANON-0000-0000-0914,33.75,Caramel Dream
2023-11-16,2023-11-16 14:25:47.388,card,ANON-0000-0000-0915,28.13,Special Brew 7
2023-11-17,2023-11-17 10:29:36.983,card,ANON-0000-0000-0916,32.9,Special Brew 3
2023-11-17,2023-11-17 13:35:19.695,card,ANON-0000-0000-0917,33.65,Special Brew 8
2025-11-17,2025-11-17 14:18:41.797,card,ANON-0000-0000-0918,25.4,Midnight Roast
2023-11-17,2023-11-17 14:33:40.247,card,ANON-0000-0000-0919,33.46,Special Brew 7
2023-11-17,2023-11-17 16:27:26.184,card,ANON-0000-0000-0920,35.87,Caramel Dream
2023-11-17,2023-11-17 16:28:35.779,card,ANON-0000-0000-0920,36.08,Caramel Dream
2025-11-17,2025-11-17 18:10:06.641,card,ANON-0000-0000-0921,36.78,Choco Bliss
2023-11-17,2023-11-17 19:17:34.289,card,ANON-0000-0000-0922,35.91,Choco Bliss
2025-11-17,2025-11-17 19:18:27.520,card,ANON-0000-0000-0922,33.24,Choco Bliss
2025-11-18,2025-11-18 07:52:19.619,card,ANON-0000-0000-0769,30.95,Special Brew 10
2024-11-18,2024-11-18 07:53:16.351,card,ANON-0000-0000-0923,31.6,Special Brew 10
2024-11-18,2024-11-18 07:57:22.198,card,ANON-0000-0000-0570,34.1,Caramel Dream
2024-11-18,2024-11-18 16:44:49.074,card,ANON-0000-0000-0924,36.56,Caramel Dream
2025-11-18,2025-11-18 16:46:52.894,card,ANON-0000-0000-0906,36.98,Caramel Dream
2025-11-18,2025-11-18 18:50:54.137,card,ANON-0000-0000-0925,38.25,Caramel Dream
2024-11-19,2024-11-19 07:49:00.628,card,ANON-0000-0000-0696,37.4,Special Brew 2
2025-11-19,2025-11-19 07:51:13.678,card,ANON-0000-0000-0923,28.58,Special Brew 3
2024-11-19,2024-11-19 07:52:13.414,card,ANON-0000-0000-0923,35.35,Caramel Dream
2023-11-19,2023-11-19 07:53:38.393,card,ANON-0000-0000-0926,23.68,Urban Kick
2024-11-19,2024-11-19 07:54:46.893,card,ANON-0000-0000-0927,34.72,Caramel Dream
2024-11-19,2024-11-19 10:29:23.369,card,ANON-0000-0000-0276,28.58,Special Brew 3
2025-11-19,2025-11-19 11:07:09.017,card,ANON-0000-0000-0928,33.56,Caramel Dream
2025-11-19,2025-11-19 16:22:40.481,card,ANON-0000-0000-0012,37.17,Special Brew 1
2023-11-19,2023-11-19 16:23:59.438,card,ANON-0000-0000-0012,32.83,Special Brew 7
2024-11-19,2024-11-19 16:41:03.671,card,ANON-0000-0000-0206,37.58,Velvet Cloud
2023-11-19,2023-11-19 16:47:41.234,card,ANON-0000-0000-0929,37.93,Velvet Cloud
2023-11-20,2023-11-20 13:29:38.737,card,ANON-0000-0000-0930,28.84,Special Brew 2
2025-11-20,2025-11-20 16:34:50.147,card,ANON-0000-0000-0906,34.05,Caramel Dream
2024-11-20,2024-11-20 17:49:51.721,card,ANON-0000-0000-0931,36.77,Velvet Cloud
2023-11-20,2023-11-20 17:50:49.760,card,ANON-0000-0000-0931,37.01,Choco Bliss
2025-11-21,2025-11-21 11:06:11.028,card,ANON-0000-0000-0141,27.98,Special Brew 4
2023-11-21,2023-11-21 12:33:36.082,card,ANON-0000-0000-0906,38.11,Caramel Dream
2025-11-21,2025-11-21 12:59:45.342,card,ANON-0000-0000-0903,37.63,Special Brew 7
2024-11-21,2024-11-21 13:00:47.390,card,ANON-0000-0000-0932,33.96,Special Brew 1
2024-11-21,2024-11-21 16:14:13.567,card,ANON-0000-0000-0906,33.75,Caramel Dream
2023-11-21,2023-11-21 17:35:27.351,card,ANON-0000-0000-0933,33.53,Special Brew 3
2023-11-21,2023-11-21 17:39:22.972,card,ANON-0000-0000-0934,27.89,Special Brew 5
2025-11-21,2025-11-21 19:01:02.947,card,ANON-0000-0000-0935,37.71,Choco Bliss
2023-11-22,2023-11-22 07:50:36.322,card,ANON-0000-0000-0906,33.69,Caramel Dream
2024-11-22,2024-11-22 10:03:42.504,card,ANON-0000-0000-0696,35.25,Velvet Cloud
2023-11-22,2023-11-22 11:02:32.401,card,ANON-0000-0000-0936,32.78,Caramel Dream
2023-11-22,2023-11-22 11:24:26.431,card,ANON-0000-0000-0937,35.33,Special Brew 2
2023-11-22,2023-11-22 16:33:05.324,card,ANON-0000-0000-0938,34.23,Choco Bliss
2023-11-22,2023-11-22 16:33:49.898,card,ANON-0000-0000-0938,34.52,Caramel Dream
2025-11-23,2025-11-23 09:10:46.265,card,ANON-0000-0000-0543,27.65,Special Brew 6
2025-11-23,2025-11-23 09:11:48.979,card,ANON-0000-0000-0543,23.45,Special Brew 5
2023-11-23,2023-11-23 10:05:15.754,card,ANON-0000-0000-0683,34.63,Caramel Dream
2023-11-23,2023-11-23 11:02:59.642,card,ANON-0000-0000-0172,35.16,Velvet Cloud
2024-11-23,2024-11-23 11:09:28.024,card,ANON-0000-0000-0939,25.04,Midnight Roast
2023-11-23,2023-11-23 11:10:25.846,card,ANON-0000-0000-0939,23.24,Midnight Roast
2024-11-23,2024-11-23 11:41:27.467,card,ANON-0000-0000-0494,37.51,Choco Bliss
2024-11-23,2024-11-23 22:37:04.182,card,ANON-0000-0000-0940,38.63,Caramel Dream
2024-11-24,2024-11-24 08:17:07.492,card,ANON-0000-0000-0570,34.34,Caramel Dream
2023-11-25,2023-11-25 07:49:17.954,card,ANON-0000-0000-0696,35.26,Velvet Cloud
2024-11-25,2024-11-25 07:54:23.504,card,ANON-0000-0000-0941,34.46,Caramel Dream
2024-11-25,2024-11-25 09:12:20.988,card,ANON-0000-0000-0276,32.17,Special Brew 8
2023-11-25,2023-11-25 10:38:08.041,card,ANON-0000-0000-0141,26.54,Special Brew 8
2024-11-25,2024-11-25 12:50:58.199,card,ANON-0000-0000-0942,37.06,Caramel Dream
2025-11-25,2025-11-25 12:52:41.053,card,ANON-0000-0000-0943,38.0,Caramel Dream
2024-11-25,2024-11-25 16:30:56.470,card,ANON-0000-0000-0871,36.15,Choco Bliss
2023-11-25,2023-11-25 19:01:59.097,card,ANON-0000-0000-0944,27.92,Special Brew 5
2025-11-25,2025-11-25 19:37:58.489,card,ANON-0000-0000-0945,34.91,Choco Bliss
2023-11-25,2023-11-25 21:42:15.215,card,ANON-0000-0000-0637,33.82,Choco Bliss
2024-11-25,2024-11-25 21:43:00.450,card,ANON-0000-0000-0637,33.24,Velvet Cloud
2025-11-26,2025-11-26 07:54:37.946,card,ANON-0000-0000-0570,37.89,Caramel Dream
2025-11-26,2025-11-26 11:02:56.269,card,ANON-0000-0000-0903,37.39,Special Brew 7
2023-11-26,2023-11-26 11:03:47.275,card,ANON-0000-0000-0946,28.57,Midnight Roast
2024-11-26,2024-11-26 11:06:09.088,card,ANON-0000-0000-0947,33.33,Special Brew 8
2025-11-26,2025-11-26 11:07:09.966,card,ANON-0000-0000-0947,33.0,Special Brew 1
2025-11-26,2025-11-26 16:03:54.304,card,ANON-0000-0000-0948,37.53,Caramel Dream
2024-11-26,2024-11-26 16:05:00.555,card,ANON-0000-0000-0949,34.98,Caramel Dream
2023-11-26,2023-11-26 17:11:37.726,card,ANON-0000-0000-0950,27.07,Midnight Roast
2025-11-26,2025-11-26 17:12:34.437,card,ANON-0000-0000-0950,31.22,Special Brew 1
2023-11-26,2023-11-26 19:47:24.665,card,ANON-0000-0000-0951,37.17,Special Brew 6
2025-11-28,2025-11-28 08:41:16.925,card,ANON-0000-0000-0952,35.87,Velvet Cloud
2025-11-28,2025-11-28 09:14:00.906,card,ANON-0000-0000-0276,29.44,Special Brew 5
2024-11-28,2024-11-28 20:24:42.030,card,ANON-0000-0000-0012,29.17,Special Brew 1
2024-11-28,2024-11-28 20:25:45.523,card,ANON-0000-0000-0019,38.42,Caramel Dream
2025-11-28,2025-11-28 20:54:59.668,card,ANON-0000-0000-0507,32.79,Caramel Dream
2024-11-28,2024-11-28 22:00:15.694,card,ANON-0000-0000-0748,32.79,Velvet Cloud
2023-11-29,2023-11-29 07:53:15.838,card,ANON-0000-0000-0696,37.23,Special Brew 9
2024-11-29,2024-11-29 07:57:42.151,card,ANON-0000-0000-0570,36.79,Caramel Dream
2024-11-29,2024-11-29 09:07:31.505,card,ANON-0000-0000-0385,33.84,Special Brew 6
2025-11-29,2025-11-29 09:08:30.245,card,ANON-0000-0000-0385,33.49,Special Brew 8
2024-11-29,2024-11-29 15:18:06.860,card,ANON-0000-0000-0953,31.42,Special Brew 5
2023-11-29,2023-11-29 15:19:20.348,card,ANON-0000-0000-0954,34.21,Caramel Dream
2023-11-29,2023-11-29 20:57:54.667,card,ANON-0000-0000-0955,35.53,Special Brew 1
2025-11-30,2025-11-30 12:58:12.142,card,ANON-0000-0000-0570,38.2,Special Brew 6
2024-11-30,2024-11-30 14:04:55.814,card,ANON-0000-0000-0956,28.94,Midnight Roast
2025-11-30,2025-11-30 14:05:58.078,card,ANON-0000-0000-0956,33.25,Choco Bliss
2025-11-30,2025-11-30 14:16:52.019,card,ANON-0000-0000-0494,33.46,Special Brew 7
2025-11-30,2025-11-30 15:33:44.296,card,ANON-0000-0000-0097,32.53,Special Brew 7
2025-11-30,2025-11-30 22:03:48.484,card,ANON-0000-0000-0957,29.62,Special Brew 3
2023-12-01,2023-12-01 10:15:31.697,card,ANON-0000-0000-0040,33.19,Special Brew 8
2025-12-01,2025-12-01 10:16:31.924,card,ANON-0000-0000-0040,29.47,Special Brew 9
2024-12-01,2024-12-01 10:22:46.588,card,ANON-0000-0000-0385,32.07,Special Brew 4
2024-12-01,2024-12-01 14:34:22.870,card,ANON-0000-0000-0958,32.89,Special Brew 7
2024-12-01,2024-12-01 15:09:12.653,card,ANON-0000-0000-0959,38.46,Special Brew 9
2025-12-01,2025-12-01 15:09:56.961,card,ANON-0000-0000-0959,34.48,Special Brew 4
2023-12-01,2023-12-01 15:43:02.293,card,ANON-0000-0000-0960,37.47,Velvet Cloud
2023-12-01,2023-12-01 15:56:31.215,card,ANON-0000-0000-0961,38.27,Caramel Dream
2024-12-01,2024-12-01 15:57:49.366,card,ANON-0000-0000-0962,37.87,Caramel Dream
2025-12-01,2025-12-01 16:32:59.481,card,ANON-0000-0000-0963,35.28,Caramel Dream
2023-12-01,2023-12-01 16:34:30.047,card,ANON-0000-0000-0964,33.7,Caramel Dream
2024-12-01,2024-12-01 17:10:23.576,card,ANON-0000-0000-0965,30.01,Special Brew 7
2025-12-01,2025-12-01 17:11:32.019,card,ANON-0000-0000-0965,32.68,Special Brew 8
2024-12-01,2024-12-01 18:38:28.685,card,ANON-0000-0000-0966,31.44,Special Brew 9
2024-12-02,2024-12-02 07:50:36.572,card,ANON-0000-0000-0696,36.51,Caramel Dream
2023-12-02,2023-12-02 07:51:59.373,card,ANON-0000-0000-0967,26.8,Midnight Roast
